,local_time,temp,pressure,rel_humidity,wind_dir,wind_speed
9957,09.12.2016 02:30,13.4,740.1,93.0,"Calm, no wind",0.0
9958,08.12.2016 23:30,14.2,741.5,91.0,"Calm, no wind",0.0
9959,08.12.2016 20:30,,,,,
9960,08.12.2016 17:30,19.2,740.5,62.0,"Calm, no wind",0.0
9961,08.12.2016 14:30,24.0,740.9,53.0,Wind blowing from the south-east,2.0
9962,08.12.2016 11:30,20.4,743.1,64.0,"Calm, no wind",0.0
9963,08.12.2016 08:30,11.8,742.9,95.0,"Calm, no wind",0.0
9964,08.12.2016 05:30,11.6,741.3,97.0,"Calm, no wind",0.0
9965,08.12.2016 02:30,12.4,741.1,96.0,"Calm, no wind",0.0
9966,07.12.2016 23:30,14.2,742.2,94.0,Wind blowing from the east,2.0
9967,07.12.2016 20:30,16.2,742.2,87.0,"Calm, no wind",0.0
9968,07.12.2016 17:30,20.4,740.8,75.0,,3.0
9969,07.12.2016 14:30,22.8,741.4,56.0,Wind blowing from the north-west,3.0
9970,07.12.2016 11:30,17.4,744.0,82.0,"Calm, no wind",0.0
9971,07.12.2016 08:30,12.6,743.7,100.0,"Calm, no wind",0.0
9972,07.12.2016 05:30,12.4,742.5,97.0,"Calm, no wind",0.0
9973,07.12.2016 02:30,13.4,742.4,97.0,"Calm, no wind",0.0
9974,06.12.2016 23:30,14.2,743.5,93.0,"Calm, no wind",0.0
9975,06.12.2016 20:30,17.4,742.8,76.0,Wind blowing from the south-east,2.0
9976,06.12.2016 17:30,21.2,741.4,67.0,Wind blowing from the east,2.0
9977,06.12.2016 14:30,26.0,741.6,40.0,Wind blowing from the west-northwest,2.0
9978,06.12.2016 11:30,21.8,744.4,43.0,Wind blowing from the west,2.0
9979,06.12.2016 08:30,11.8,743.8,95.0,"Calm, no wind",0.0
9980,06.12.2016 05:30,11.8,742.8,83.0,"Calm, no wind",0.0
9981,06.12.2016 02:30,13.4,742.6,82.0,"Calm, no wind",0.0
9982,05.12.2016 23:30,14.6,742.7,74.0,"Calm, no wind",0.0
9983,05.12.2016 20:30,17.6,742.5,62.0,"Calm, no wind",0.0
9984,05.12.2016 17:30,22.0,741.6,45.0,"Calm, no wind",0.0
9985,05.12.2016 14:30,25.4,741.2,36.0,Wind blowing from the north-west,3.0
9986,05.12.2016 11:30,22.8,743.9,40.0,Wind blowing from the west,2.0
9987,05.12.2016 08:30,12.6,743.7,75.0,"Calm, no wind",0.0
9988,05.12.2016 05:30,11.8,741.9,78.0,"Calm, no wind",0.0
9989,05.12.2016 02:30,13.8,742.9,78.0,"Calm, no wind",0.0
9990,04.12.2016 23:30,14.4,743.1,76.0,"Calm, no wind",0.0
9991,04.12.2016 20:30,16.2,743.7,68.0,"Calm, no wind",0.0
9992,04.12.2016 17:30,21.6,743.2,47.0,"Calm, no wind",0.0
9993,04.12.2016 14:30,25.6,743.6,33.0,Wind blowing from the north-west,2.0
9994,04.12.2016 11:30,22.0,746.4,36.0,Wind blowing from the west,2.0
9995,04.12.2016 08:30,12.0,744.9,76.0,"Calm, no wind",0.0
9996,04.12.2016 05:30,10.8,744.5,90.0,"Calm, no wind",0.0
9997,04.12.2016 02:30,12.4,744.0,84.0,"Calm, no wind",0.0
9998,03.12.2016 23:30,14.0,744.7,78.0,"Calm, no wind",0.0
9999,03.12.2016 20:30,16.2,744.4,71.0,"Calm, no wind",0.0
10000,03.12.2016 17:30,21.6,743.4,49.0,Wind blowing from the west,3.0
10001,03.12.2016 14:30,25.6,743.3,42.0,Wind blowing from the west,2.0
10002,03.12.2016 11:30,21.6,745.1,53.0,Wind blowing from the west,2.0
10003,03.12.2016 08:30,12.0,739.3,81.0,"Calm, no wind",0.0
10004,03.12.2016 05:30,12.2,743.0,99.0,"Calm, no wind",0.0
10005,03.12.2016 02:30,14.6,742.2,93.0,"Calm, no wind",0.0
10006,02.12.2016 23:30,16.2,742.9,91.0,"Calm, no wind",0.0
10007,02.12.2016 20:30,17.2,742.9,88.0,"Calm, no wind",0.0
10008,02.12.2016 17:30,21.8,742.0,64.0,Wind blowing from the west,2.0
10009,02.12.2016 14:30,21.8,742.1,72.0,Wind blowing from the west,3.0
10010,02.12.2016 11:30,17.4,744.3,86.0,Wind blowing from the west-northwest,2.0
10011,02.12.2016 08:30,13.8,743.5,96.0,Wind blowing from the west,2.0
10012,02.12.2016 05:30,13.8,742.6,91.0,"Calm, no wind",0.0
10013,02.12.2016 02:30,15.8,742.3,94.0,"Calm, no wind",0.0
10014,01.12.2016 23:30,16.4,742.4,91.0,"Calm, no wind",0.0
10015,01.12.2016 17:30,22.6,741.1,69.0,"Calm, no wind",0.0
10016,01.12.2016 14:30,25.2,741.3,58.0,Wind blowing from the south-east,2.0
10017,01.12.2016 11:30,22.0,743.5,82.0,Wind blowing from the east-southeast,2.0
10018,01.12.2016 08:30,16.6,742.9,98.0,"Calm, no wind",0.0
10019,01.12.2016 05:30,14.8,741.6,91.0,"Calm, no wind",0.0
10020,01.12.2016 02:30,16.6,742.0,94.0,"Calm, no wind",0.0
10021,30.11.2016 23:30,16.8,741.7,94.0,"Calm, no wind",0.0
10022,30.11.2016 20:30,18.4,741.2,90.0,"Calm, no wind",0.0
10023,30.11.2016 17:30,22.6,740.7,69.0,"Calm, no wind",0.0
10024,30.11.2016 14:30,25.6,741.6,60.0,Wind blowing from the south-east,2.0
10025,30.11.2016 11:30,20.6,743.8,82.0,Wind blowing from the east-southeast,2.0
10026,30.11.2016 08:30,13.2,742.9,96.0,"Calm, no wind",0.0
10027,30.11.2016 05:30,13.8,741.4,93.0,"Calm, no wind",0.0
10028,30.11.2016 02:30,14.6,741.1,85.0,"Calm, no wind",0.0
10029,29.11.2016 23:30,16.2,741.6,77.0,"Calm, no wind",0.0
10030,29.11.2016 20:30,18.2,741.4,61.0,"Calm, no wind",0.0
10031,29.11.2016 17:30,22.6,740.5,47.0,"Calm, no wind",0.0
10032,29.11.2016 14:30,27.4,740.5,30.0,Wind blowing from the north-west,2.0
10033,29.11.2016 11:30,23.6,742.8,34.0,Wind blowing from the west-northwest,2.0
10034,29.11.2016 08:30,13.6,741.4,65.0,Wind blowing from the west-northwest,2.0
10035,29.11.2016 05:30,12.2,739.9,77.0,"Calm, no wind",0.0
10036,29.11.2016 02:30,14.8,739.5,70.0,"Calm, no wind",0.0
10037,28.11.2016 23:30,15.6,740.4,67.0,"Calm, no wind",0.0
10038,28.11.2016 20:30,18.2,740.2,55.0,"Calm, no wind",0.0
10039,28.11.2016 17:30,23.2,738.6,44.0,Wind blowing from the west,2.0
10040,28.11.2016 14:30,28.0,739.0,27.0,Wind blowing from the west-northwest,3.0
10041,28.11.2016 11:30,24.0,740.8,37.0,Wind blowing from the west,2.0
10042,28.11.2016 08:30,15.6,740.5,53.0,Wind blowing from the west,2.0
10043,28.11.2016 05:30,13.4,739.4,71.0,Wind blowing from the west,3.0
10044,28.11.2016 02:30,16.6,738.6,55.0,Wind blowing from the west,3.0
10045,27.11.2016 23:30,19.2,739.2,45.0,Wind blowing from the west,2.0
10046,27.11.2016 20:30,19.8,739.5,38.0,Wind blowing from the west,2.0
10047,27.11.2016 17:30,25.4,738.8,30.0,Wind blowing from the west,2.0
10048,27.11.2016 14:30,28.6,739.5,20.0,Wind blowing from the west,4.0
10049,27.11.2016 11:30,24.6,741.9,45.0,Wind blowing from the west,2.0
10050,27.11.2016 08:30,15.2,741.3,69.0,"Calm, no wind",0.0
10051,27.11.2016 05:30,14.0,740.3,78.0,Wind blowing from the west,2.0
10052,27.11.2016 02:30,17.0,740.1,64.0,"Calm, no wind",0.0
10053,26.11.2016 23:30,20.0,739.6,53.0,Wind blowing from the west,2.0
10054,26.11.2016 20:30,21.8,738.9,46.0,Wind blowing from the west,3.0
10055,26.11.2016 17:30,26.0,739.1,36.0,Wind blowing from the north-west,2.0
10056,26.11.2016 14:30,29.8,739.2,22.0,Wind blowing from the north-west,3.0
10057,26.11.2016 11:30,25.6,741.2,57.0,Wind blowing from the west-northwest,3.0
10058,26.11.2016 08:30,17.2,740.1,54.0,Wind blowing from the west,2.0
10059,26.11.2016 05:30,16.8,739.1,53.0,Wind blowing from the west,3.0
10060,26.11.2016 02:30,17.2,738.5,45.0,Wind blowing from the west-northwest,4.0
10061,25.11.2016 23:30,19.2,739.0,40.0,Wind blowing from the west,3.0
10062,25.11.2016 20:30,21.4,739.1,39.0,Wind blowing from the south-west,3.0
10063,25.11.2016 17:30,26.6,738.3,26.0,Wind blowing from the west-northwest,4.0
10064,25.11.2016 14:30,25.0,738.4,29.0,Wind blowing from the north-west,6.0
10065,25.11.2016 11:30,25.0,741.1,34.0,Wind blowing from the west,6.0
10066,25.11.2016 08:30,15.6,741.6,57.0,Wind blowing from the west,4.0
10067,25.11.2016 05:30,13.8,740.1,69.0,"Calm, no wind",0.0
10068,25.11.2016 02:30,16.0,740.0,69.0,Wind blowing from the south-west,2.0
10069,24.11.2016 23:30,18.6,741.1,54.0,Wind blowing from the west,2.0
10070,24.11.2016 20:30,20.6,741.1,53.0,"Calm, no wind",0.0
10071,24.11.2016 17:30,24.4,739.8,37.0,Wind blowing from the west,3.0
10072,24.11.2016 14:30,27.8,740.3,28.0,Wind blowing from the north-west,4.0
10073,24.11.2016 11:30,23.6,742.0,39.0,Wind blowing from the west,3.0
10074,24.11.2016 08:30,13.6,742.1,77.0,Wind blowing from the west-southwest,2.0
10075,24.11.2016 05:30,13.6,741.1,75.0,Wind blowing from the west-southwest,2.0
10076,24.11.2016 02:30,15.4,740.7,73.0,"Calm, no wind",0.0
10077,23.11.2016 23:30,15.8,740.8,71.0,"Calm, no wind",0.0
10078,23.11.2016 20:30,18.6,740.4,66.0,"Calm, no wind",0.0
10079,23.11.2016 17:30,24.6,739.1,43.0,"Calm, no wind",0.0
10080,23.11.2016 14:30,27.8,739.2,32.0,Wind blowing from the west-northwest,3.0
10081,23.11.2016 11:30,23.2,740.4,55.0,"Calm, no wind",0.0
10082,23.11.2016 08:30,15.8,740.2,71.0,"Calm, no wind",0.0
10083,23.11.2016 05:30,14.8,738.2,76.0,"Calm, no wind",0.0
10084,23.11.2016 02:30,17.0,738.2,72.0,"Calm, no wind",0.0
10085,22.11.2016 23:30,20.2,738.1,55.0,"Calm, no wind",0.0
10086,22.11.2016 20:30,21.0,738.4,49.0,"Calm, no wind",0.0
10087,22.11.2016 17:30,26.4,737.8,36.0,Wind blowing from the west-northwest,2.0
10088,22.11.2016 14:30,29.6,738.8,29.0,Wind blowing from the west-northwest,3.0
10089,22.11.2016 11:30,25.4,741.0,33.0,Wind blowing from the west,2.0
10090,22.11.2016 08:30,15.6,740.6,59.0,"Calm, no wind",0.0
10091,22.11.2016 05:30,13.2,739.2,80.0,"Calm, no wind",0.0
10092,22.11.2016 02:30,15.0,738.7,70.0,"Calm, no wind",0.0
10093,21.11.2016 23:30,16.6,739.6,64.0,"Calm, no wind",0.0
10094,21.11.2016 20:30,18.6,739.5,61.0,"Calm, no wind",0.0
10095,21.11.2016 17:30,25.2,,40.0,Wind blowing from the west,2.0
10096,21.11.2016 14:30,29.0,739.2,28.0,Wind blowing from the north-west,2.0
10097,21.11.2016 11:30,27.6,741.6,37.0,"Calm, no wind",0.0
10098,21.11.2016 08:30,16.8,741.2,72.0,"Calm, no wind",0.0
10099,21.11.2016 05:30,13.6,740.1,87.0,"Calm, no wind",0.0
10100,21.11.2016 02:30,15.6,739.9,73.0,"Calm, no wind",0.0
10101,20.11.2016 23:30,16.6,739.9,74.0,"Calm, no wind",0.0
10102,20.11.2016 20:30,19.4,739.5,64.0,"Calm, no wind",0.0
10103,20.11.2016 17:30,23.8,739.1,49.0,"Calm, no wind",0.0
10104,20.11.2016 14:30,28.0,738.8,31.0,Wind blowing from the south-east,3.0
10105,20.11.2016 11:30,26.8,741.2,34.0,Wind blowing from the south-southeast,3.0
10106,20.11.2016 08:30,14.4,740.9,78.0,"Calm, no wind",0.0
10107,20.11.2016 05:30,14.6,739.3,74.0,"Calm, no wind",0.0
10108,20.11.2016 02:30,14.8,739.1,72.0,"Calm, no wind",0.0
10109,19.11.2016 23:30,16.8,739.4,68.0,"Calm, no wind",0.0
10110,19.11.2016 20:30,18.8,739.1,60.0,"Calm, no wind",0.0
10111,19.11.2016 17:30,23.0,737.9,53.0,"Calm, no wind",0.0
10112,19.11.2016 14:30,27.2,738.3,31.0,"Calm, no wind",0.0
10113,19.11.2016 11:30,25.2,740.5,40.0,"Calm, no wind",0.0
10114,19.11.2016 08:30,16.2,740.2,62.0,"Calm, no wind",0.0
10115,19.11.2016 05:30,13.4,738.8,80.0,"Calm, no wind",0.0
10116,19.11.2016 02:30,15.2,739.4,75.0,"Calm, no wind",0.0
10117,18.11.2016 23:30,16.4,739.6,73.0,"Calm, no wind",0.0
10118,18.11.2016 20:30,19.0,739.2,65.0,"Calm, no wind",0.0
10119,18.11.2016 17:30,24.2,738.9,42.0,Wind blowing from the west-northwest,2.0
10120,18.11.2016 11:30,22.6,742.3,47.0,Wind blowing from the west-northwest,2.0
10121,18.11.2016 08:30,13.6,742.9,73.0,Wind blowing from the west,2.0
10122,18.11.2016 05:30,13.8,741.5,72.0,"Calm, no wind",0.0
10123,17.11.2016 23:30,17.4,741.7,63.0,"Calm, no wind",0.0
10124,17.11.2016 20:30,19.6,741.6,52.0,"Calm, no wind",0.0
10125,17.11.2016 17:30,24.4,741.1,36.0,Wind blowing from the west-northwest,3.0
10126,17.11.2016 14:30,26.8,741.6,29.0,Wind blowing from the west,4.0
10127,17.11.2016 11:30,23.6,743.1,47.0,Wind blowing from the west-northwest,3.0
10128,17.11.2016 08:30,13.4,743.5,77.0,Wind blowing from the west,2.0
10129,17.11.2016 05:30,12.6,742.5,79.0,"Calm, no wind",0.0
10130,17.11.2016 02:30,17.0,742.3,61.0,"Calm, no wind",0.0
10131,16.11.2016 23:30,18.2,743.0,55.0,"Calm, no wind",0.0
10132,16.11.2016 20:30,19.6,743.1,54.0,"Calm, no wind",0.0
10133,16.11.2016 17:30,23.8,741.3,40.0,Wind blowing from the west-northwest,2.0
10134,16.11.2016 14:30,26.8,741.4,32.0,Wind blowing from the north-west,3.0
10135,16.11.2016 11:30,23.4,743.8,38.0,Wind blowing from the west,2.0
10136,16.11.2016 08:30,15.4,743.5,69.0,Wind blowing from the west,2.0
10137,16.11.2016 05:30,13.6,742.5,77.0,"Calm, no wind",0.0
10138,16.11.2016 02:30,14.6,742.0,72.0,"Calm, no wind",0.0
10139,15.11.2016 23:30,16.4,742.3,70.0,"Calm, no wind",0.0
10140,15.11.2016 20:30,19.2,742.1,62.0,"Calm, no wind",0.0
10141,15.11.2016 17:30,23.6,740.2,45.0,Wind blowing from the north-west,3.0
10142,15.11.2016 14:30,27.0,741.4,29.0,Wind blowing from the north-west,4.0
10143,15.11.2016 11:30,24.2,742.8,45.0,"Calm, no wind",0.0
10144,15.11.2016 08:30,16.6,742.7,74.0,"Calm, no wind",0.0
10145,15.11.2016 05:30,15.0,740.7,83.0,"Calm, no wind",0.0
10146,15.11.2016 02:30,17.2,740.1,72.0,"Calm, no wind",0.0
10147,14.11.2016 23:30,18.0,740.9,69.0,"Calm, no wind",0.0
10148,14.11.2016 20:30,20.4,741.4,61.0,"Calm, no wind",0.0
10149,14.11.2016 17:30,25.6,740.4,48.0,"Calm, no wind",0.0
10150,14.11.2016 14:30,28.4,740.5,35.0,Wind blowing from the west,1.0
10151,14.11.2016 11:30,27.2,742.2,42.0,"Calm, no wind",0.0
10152,14.11.2016 08:30,19.0,743.1,72.0,"Calm, no wind",0.0
10153,14.11.2016 05:30,16.4,741.6,82.0,"Calm, no wind",0.0
10154,14.11.2016 02:30,17.4,741.4,73.0,"Calm, no wind",0.0
10155,13.11.2016 23:30,19.8,742.0,62.0,"Calm, no wind",0.0
10156,13.11.2016 20:30,21.4,742.0,59.0,"Calm, no wind",0.0
10157,13.11.2016 17:30,24.8,741.1,51.0,"Calm, no wind",0.0
10158,13.11.2016 14:30,29.2,741.6,29.0,Wind blowing from the south-west,2.0
10159,13.11.2016 11:30,28.4,743.4,38.0,Wind blowing from the south-east,2.0
10160,13.11.2016 08:30,19.8,743.2,65.0,"Calm, no wind",0.0
10161,13.11.2016 05:30,19.2,741.2,62.0,"Calm, no wind",0.0
10162,13.11.2016 02:30,18.8,741.3,73.0,Wind blowing from the south-east,2.0
10163,12.11.2016 23:30,19.6,741.5,64.0,"Calm, no wind",0.0
10164,12.11.2016 20:30,22.0,741.2,54.0,Wind blowing from the east-southeast,3.0
10165,12.11.2016 17:30,25.0,740.2,50.0,Wind blowing from the east-southeast,3.0
10166,12.11.2016 14:30,29.4,740.3,35.0,Wind blowing from the south-east,2.0
10167,12.11.2016 11:30,27.8,742.1,41.0,Wind blowing from the south-east,2.0
10168,12.11.2016 08:30,17.2,741.7,78.0,"Calm, no wind",0.0
10169,12.11.2016 05:30,15.6,740.4,83.0,"Calm, no wind",0.0
10170,12.11.2016 02:30,17.0,741.1,74.0,Wind blowing from the east,2.0
10171,11.11.2016 23:30,18.4,740.9,73.0,"Calm, no wind",0.0
10172,11.11.2016 20:30,21.2,740.4,59.0,"Calm, no wind",0.0
10173,11.11.2016 17:30,24.6,739.3,49.0,"Calm, no wind",0.0
10174,11.11.2016 14:30,30.0,740.0,34.0,Wind blowing from the south-east,2.0
10175,11.11.2016 11:30,29.6,741.3,29.0,Wind blowing from the south-southeast,2.0
10176,11.11.2016 08:30,15.6,740.9,79.0,"Calm, no wind",0.0
10177,11.11.2016 05:30,14.4,739.2,82.0,"Calm, no wind",0.0
10178,11.11.2016 02:30,18.0,739.3,67.0,"Calm, no wind",0.0
10179,10.11.2016 23:30,18.6,739.9,64.0,"Calm, no wind",0.0
10180,10.11.2016 20:30,20.8,739.9,55.0,Wind blowing from the east-southeast,2.0
10181,10.11.2016 17:30,24.8,739.0,47.0,"Calm, no wind",0.0
10182,10.11.2016 14:30,29.8,739.2,28.0,"Calm, no wind",0.0
10183,10.11.2016 11:30,26.6,742.0,36.0,Wind blowing from the west,2.0
10184,10.11.2016 08:30,15.6,741.2,65.0,"Calm, no wind",0.0
10185,10.11.2016 05:30,14.6,739.7,72.0,"Calm, no wind",0.0
10186,10.11.2016 02:30,14.8,739.8,74.0,"Calm, no wind",0.0
10187,09.11.2016 23:30,16.8,740.9,70.0,"Calm, no wind",0.0
10188,09.11.2016 20:30,19.4,740.9,60.0,"Calm, no wind",0.0
10189,09.11.2016 17:30,25.8,740.0,43.0,Wind blowing from the west-northwest,2.0
10190,09.11.2016 14:30,29.4,739.9,27.0,Wind blowing from the west-northwest,3.0
10191,09.11.2016 11:30,24.2,741.4,44.0,Wind blowing from the west-southwest,2.0
10192,09.11.2016 08:30,15.6,740.5,67.0,Wind blowing from the south-west,1.0
10193,09.11.2016 05:30,14.6,740.0,72.0,"Calm, no wind",0.0
10194,09.11.2016 02:30,15.2,740.0,67.0,"Calm, no wind",0.0
10195,08.11.2016 23:30,18.2,740.4,66.0,"Calm, no wind",0.0
10196,08.11.2016 20:30,21.6,740.7,50.0,"Calm, no wind",0.0
10197,08.11.2016 17:30,25.4,738.0,44.0,Wind blowing from the west-northwest,3.0
10198,08.11.2016 14:30,28.8,739.1,32.0,Wind blowing from the west-northwest,4.0
10199,08.11.2016 11:30,25.6,741.1,49.0,Wind blowing from the west,3.0
10200,08.11.2016 08:30,16.8,740.5,79.0,Wind blowing from the west,2.0
10201,08.11.2016 05:30,17.2,738.8,78.0,Wind blowing from the west,2.0
10202,08.11.2016 02:30,17.0,739.5,84.0,Wind blowing from the west,3.0
10203,07.11.2016 23:30,21.2,739.8,59.0,Wind blowing from the west,2.0
10204,07.11.2016 20:30,22.4,739.9,51.0,Wind blowing from the west,2.0
10205,07.11.2016 17:30,25.2,738.8,45.0,Wind blowing from the north-west,2.0
10206,07.11.2016 14:30,28.4,739.1,38.0,Wind blowing from the north-west,2.0
10207,07.11.2016 11:30,25.4,740.5,49.0,"Calm, no wind",0.0
10208,07.11.2016 08:30,16.4,739.0,87.0,"Calm, no wind",0.0
10209,07.11.2016 05:30,16.0,738.2,89.0,"Calm, no wind",0.0
10210,07.11.2016 02:30,16.6,738.6,88.0,"Calm, no wind",0.0
10211,06.11.2016 23:30,18.8,738.4,83.0,"Calm, no wind",0.0
10212,06.11.2016 20:30,20.6,738.2,71.0,"Calm, no wind",0.0
10213,06.11.2016 17:30,25.2,737.6,60.0,"Calm, no wind",0.0
10214,06.11.2016 14:30,29.2,737.8,36.0,Wind blowing from the west-northwest,2.0
10215,06.11.2016 11:30,23.6,740.0,54.0,Wind blowing from the west,2.0
10216,06.11.2016 08:30,16.4,740.1,91.0,"Calm, no wind",0.0
10217,06.11.2016 05:30,15.2,737.6,93.0,"Calm, no wind",0.0
10218,06.11.2016 02:30,17.4,737.3,88.0,"Calm, no wind",0.0
10219,05.11.2016 23:30,18.6,737.7,84.0,"Calm, no wind",0.0
10220,05.11.2016 20:30,20.8,737.3,77.0,"Calm, no wind",0.0
10221,05.11.2016 17:30,26.4,736.5,53.0,"Calm, no wind",0.0
10222,05.11.2016 14:30,29.2,736.7,29.0,Wind blowing from the west-northwest,3.0
10223,05.11.2016 11:30,23.8,738.5,56.0,Wind blowing from the west-northwest,3.0
10224,05.11.2016 08:30,17.6,739.1,84.0,"Calm, no wind",0.0
10225,05.11.2016 05:30,17.6,738.0,88.0,"Calm, no wind",0.0
10226,05.11.2016 02:30,19.4,737.9,85.0,"Calm, no wind",0.0
10227,04.11.2016 23:30,20.2,738.5,80.0,"Calm, no wind",0.0
10228,04.11.2016 20:30,22.2,738.4,68.0,"Calm, no wind",0.0
10229,04.11.2016 17:30,27.0,737.7,55.0,Wind blowing from the north-west,2.0
10230,04.11.2016 14:30,30.2,738.9,29.0,Wind blowing from the west,3.0
10231,04.11.2016 11:30,27.6,741.0,41.0,Wind blowing from the south-east,2.0
10232,04.11.2016 08:30,19.2,741.4,70.0,"Calm, no wind",0.0
10233,04.11.2016 05:30,17.2,741.3,84.0,"Calm, no wind",0.0
10234,04.11.2016 02:30,17.8,741.2,84.0,"Calm, no wind",0.0
10235,03.11.2016 23:30,20.0,741.6,74.0,"Calm, no wind",0.0
10236,03.11.2016 20:30,22.4,741.5,68.0,"Calm, no wind",0.0
10237,03.11.2016 17:30,27.4,740.9,50.0,"Calm, no wind",0.0
10238,03.11.2016 14:30,30.2,741.1,38.0,Wind blowing from the west,1.0
10239,03.11.2016 11:30,27.2,743.3,55.0,"Calm, no wind",0.0
10240,03.11.2016 08:30,18.6,743.3,88.0,"Calm, no wind",0.0
10241,03.11.2016 05:30,16.8,741.9,98.0,"Calm, no wind",0.0
10242,03.11.2016 02:30,17.4,741.7,92.0,"Calm, no wind",0.0
10243,02.11.2016 17:30,25.6,740.8,65.0,"Calm, no wind",0.0
10244,02.11.2016 14:30,28.2,741.1,52.0,"Calm, no wind",0.0
10245,02.11.2016 11:30,24.2,743.5,60.0,Wind blowing from the west,2.0
10246,02.11.2016 08:30,18.4,742.8,77.0,"Calm, no wind",0.0
10247,02.11.2016 05:30,18.2,741.6,84.0,"Calm, no wind",0.0
10248,02.11.2016 02:30,18.8,741.3,77.0,"Calm, no wind",0.0
10249,01.11.2016 23:30,20.2,742.0,75.0,"Calm, no wind",0.0
10250,01.11.2016 20:30,21.8,741.8,66.0,"Calm, no wind",0.0
10251,01.11.2016 17:30,,,,,
10252,01.11.2016 14:30,30.4,741.2,36.0,Wind blowing from the north-northwest,2.0
10253,01.11.2016 11:30,27.2,743.3,50.0,Wind blowing from the west,2.0
10254,01.11.2016 08:30,18.8,742.7,79.0,"Calm, no wind",0.0
10255,01.11.2016 05:30,16.8,741.8,90.0,"Calm, no wind",0.0
10256,01.11.2016 02:30,18.4,742.0,83.0,"Calm, no wind",0.0
10257,31.10.2016 23:30,19.6,742.7,78.0,"Calm, no wind",0.0
10258,31.10.2016 20:30,21.6,742.6,67.0,"Calm, no wind",0.0
10259,31.10.2016 17:30,27.0,741.8,55.0,Wind blowing from the north-east,2.0
10260,31.10.2016 14:30,30.0,742.2,44.0,,3.0
10261,31.10.2016 11:30,28.4,744.0,52.0,"Calm, no wind",0.0
10262,31.10.2016 08:30,20.2,744.4,85.0,"Calm, no wind",0.0
10263,31.10.2016 05:30,18.0,741.7,86.0,"Calm, no wind",0.0
10264,31.10.2016 02:30,18.6,742.3,83.0,"Calm, no wind",0.0
10265,30.10.2016 23:30,20.2,741.9,75.0,"Calm, no wind",0.0
10266,30.10.2016 20:30,23.8,740.5,57.0,"Calm, no wind",0.0
10267,30.10.2016 17:30,26.4,740.0,53.0,"Calm, no wind",0.0
10268,30.10.2016 14:30,31.2,732.6,37.0,"Calm, no wind",0.0
10269,30.10.2016 11:30,29.2,741.8,40.0,"Calm, no wind",0.0
10270,30.10.2016 08:30,19.8,741.6,83.0,"Calm, no wind",0.0
10271,30.10.2016 05:30,17.6,739.9,88.0,"Calm, no wind",0.0
10272,30.10.2016 02:30,19.0,740.1,81.0,"Calm, no wind",0.0
10273,29.10.2016 23:30,21.8,740.3,74.0,"Calm, no wind",0.0
10274,29.10.2016 20:30,24.0,739.6,60.0,"Calm, no wind",0.0
10275,29.10.2016 17:30,28.2,738.9,46.0,"Calm, no wind",0.0
10276,29.10.2016 14:30,32.2,738.8,33.0,"Calm, no wind",0.0
10277,29.10.2016 11:30,30.6,741.3,29.0,Wind blowing from the south-west,2.0
10278,29.10.2016 08:30,19.4,739.8,69.0,"Calm, no wind",0.0
10279,29.10.2016 05:30,17.6,738.9,77.0,"Calm, no wind",0.0
10280,29.10.2016 02:30,18.4,738.4,70.0,"Calm, no wind",0.0
10281,28.10.2016 23:30,19.6,738.8,67.0,"Calm, no wind",0.0
10282,28.10.2016 20:30,24.8,738.9,49.0,"Calm, no wind",0.0
10283,28.10.2016 17:30,28.4,738.2,42.0,Wind blowing from the north-west,3.0
10284,28.10.2016 14:30,28.6,738.1,45.0,Wind blowing from the west-northwest,4.0
10285,28.10.2016 11:30,28.6,740.2,45.0,Wind blowing from the west-northwest,3.0
10286,28.10.2016 08:30,19.8,740.5,64.0,"Calm, no wind",0.0
10287,28.10.2016 05:30,18.6,739.3,73.0,"Calm, no wind",0.0
10288,28.10.2016 02:30,20.8,739.8,68.0,"Calm, no wind",0.0
10289,27.10.2016 23:30,21.6,740.6,64.0,"Calm, no wind",0.0
10290,27.10.2016 20:30,23.8,740.7,58.0,"Calm, no wind",0.0
10291,27.10.2016 17:30,29.0,739.9,43.0,Wind blowing from the north-west,4.0
10292,27.10.2016 14:30,32.6,739.6,28.0,Wind blowing from the north-west,3.0
10293,27.10.2016 11:30,29.2,742.0,40.0,Wind blowing from the west-northwest,2.0
10294,27.10.2016 08:30,20.8,742.2,66.0,Wind blowing from the west,2.0
10295,27.10.2016 05:30,19.4,741.0,76.0,"Calm, no wind",0.0
10296,27.10.2016 02:30,20.6,740.2,73.0,"Calm, no wind",0.0
10297,26.10.2016 23:30,23.0,741.3,67.0,"Calm, no wind",0.0
10298,26.10.2016 20:30,25.2,739.5,58.0,Wind blowing from the north-east,2.0
10299,26.10.2016 17:30,29.8,737.7,40.0,Wind blowing from the north-west,4.0
10300,26.10.2016 14:30,34.0,737.5,28.0,Wind blowing from the north-west,4.0
10301,26.10.2016 11:30,30.2,739.2,40.0,Wind blowing from the west,1.0
10302,26.10.2016 08:30,22.4,739.3,63.0,"Calm, no wind",0.0
10303,26.10.2016 05:30,20.4,737.4,69.0,"Calm, no wind",0.0
10304,26.10.2016 02:30,19.8,736.8,71.0,"Calm, no wind",0.0
10305,25.10.2016 23:30,22.0,737.1,69.0,"Calm, no wind",0.0
10306,25.10.2016 20:30,24.4,736.4,56.0,"Calm, no wind",0.0
